"","date","LE","qc_LE","co2_flux","qc_co2_flux","wind_speed","dir","index1","lat1","lon1","swh1","wind_speed_alt1"
"6194",2016-03-20 01:00:00,9.532964198,1,-0.076013691,1,1.574543738,5.726261408,NA,NA,NA,NA,NA
"6195",2016-03-20 01:30:00,14.09882411,1,-0.153559159,1,1.489621166,40.02521496,NA,NA,NA,NA,NA
"6196",2016-03-20 02:00:00,12.90284509,1,-0.079093478,1,1.309524148,24.70880437,NA,NA,NA,NA,NA
"6197",2016-03-20 02:30:00,13.14960317,1,-0.123333736,1,1.260990455,15.49959779,NA,NA,NA,NA,NA
"6198",2016-03-20 03:00:00,13.19435883,1,-0.124533132,1,1.213103421,26.7600282,NA,NA,NA,NA,NA
"6199",2016-03-20 03:30:00,15.21373328,1,-0.171035524,1,1.474730703,21.08806155,NA,NA,NA,NA,NA
"6200",2016-03-20 04:00:00,9.214324787,1,-0.170602499,1,1.370572874,55.49039,NA,NA,NA,NA,NA
"6201",2016-03-20 04:30:00,15.53004547,1,-0.120834336,1,1.467961293,60.88860515,NA,NA,NA,NA,NA
"6202",2016-03-20 05:00:00,12.80703263,1,-0.096457273,1,0.938815393,10.89229987,NA,NA,NA,NA,NA
"6203",2016-03-20 05:30:00,15.52901289,1,-0.53012885,1,1.126687409,87.05012068,NA,NA,NA,NA,NA
"6204",2016-03-20 06:00:00,13.58061026,1,0.008601592,2,1.319977317,36.45509942,NA,NA,NA,NA,NA
"6205",2016-03-20 06:30:00,16.37516147,1,-0.30308108,1,1.725836988,28.30186194,NA,NA,NA,NA,NA
"6206",2016-03-20 07:00:00,18.62768124,1,-0.252463319,1,1.761042826,21.61950039,NA,NA,NA,NA,NA
"6207",2016-03-20 07:30:00,18.43526218,1,-0.316707026,1,1.70917621,24.45098571,NA,NA,NA,NA,NA
"6208",2016-03-20 08:00:00,13.28053987,1,-0.212011895,1,1.570144855,26.65489374,NA,NA,NA,NA,NA
"6209",2016-03-20 08:30:00,16.06153584,1,-0.188571309,1,1.55715314,29.90229549,NA,NA,NA,NA,NA
"6210",2016-03-20 09:00:00,10.3088786,1,-0.10183765,1,1.254344019,46.95266781,NA,NA,NA,NA,NA
"6211",2016-03-20 09:30:00,11.04372862,1,-0.091435215,1,1.216673208,56.81962825,NA,NA,NA,NA,NA
"6212",2016-03-20 10:00:00,7.850520801,1,-0.211181649,1,1.034004774,62.97804106,NA,NA,NA,NA,NA
"6213",2016-03-20 10:30:00,9.556388791,1,-0.012564066,1,0.693480739,63.69792569,NA,NA,NA,NA,NA
"6214",2016-03-20 11:00:00,11.72978492,1,-0.060525475,1,0.898423282,26.24610414,NA,NA,NA,NA,NA
"6215",2016-03-20 11:30:00,11.76326124,1,-0.08228056,1,0.805885861,34.61603983,NA,NA,NA,NA,NA
"6216",2016-03-20 12:00:00,11.07205269,1,-0.102914017,1,0.746758693,30.74754543,NA,NA,NA,NA,NA
"6217",2016-03-20 12:30:00,9.205346753,1,-0.001929353,1,0.580680769,34.06911027,NA,NA,NA,NA,NA
"6218",2016-03-20 13:00:00,12.12320412,1,0.016384927,1,0.417111719,35.24141512,NA,NA,NA,NA,NA
"6219",2016-03-20 13:30:00,10.17434019,1,0.011910583,1,0.558823826,349.6228618,NA,NA,NA,NA,NA
"6220",2016-03-20 14:00:00,13.13012036,1,0.020868855,1,0.808367607,325.9061043,NA,NA,NA,NA,NA
"6221",2016-03-20 14:30:00,17.92049647,1,0.050018109,1,0.980198436,312.9719567,NA,NA,NA,NA,NA
"6222",2016-03-20 15:00:00,16.80698346,1,0.031029921,1,0.925240724,307.8702362,NA,NA,NA,NA,NA
"6223",2016-03-20 15:30:00,12.60863844,1,0.013892783,1,1.12731409,302.9279406,NA,NA,NA,NA,NA
"6224",2016-03-20 16:00:00,13.7913419,1,-0.014395248,1,1.2968381,307.5691693,NA,NA,NA,NA,NA
"6225",2016-03-20 16:30:00,12.783044,1,-0.084790647,1,1.868372419,312.1898847,NA,NA,NA,NA,NA
"6226",2016-03-20 17:00:00,13.27597872,1,-0.052169281,1,1.238833144,321.6894749,NA,NA,NA,NA,NA
"6227",2016-03-20 17:30:00,9.66957186,1,-0.031732609,1,0.566627649,348.7964482,NA,NA,NA,NA,NA
"6228",2016-03-20 18:00:00,9.884687855,1,0.003646988,1,0.527922738,323.519593,NA,NA,NA,NA,NA
"6229",2016-03-20 18:30:00,5.917866598,1,-0.007019473,1,0.095843422,52.95380685,NA,NA,NA,NA,NA
"6230",2016-03-20 19:00:00,2.75534533,1,-0.036406335,1,0.295470106,168.7627359,NA,NA,NA,NA,NA
"6231",2016-03-20 19:30:00,2.958681912,1,-0.075311434,1,0.168870757,168.2378266,NA,NA,NA,NA,NA
"6232",2016-03-20 20:00:00,1.853594221,1,-0.029802739,1,0.140997681,186.0174915,NA,NA,NA,NA,NA
"6233",2016-03-20 20:30:00,1.500023776,1,0.097436138,1,0.27287063,170.8847156,NA,NA,NA,NA,NA
"6234",2016-03-20 21:00:00,NA,2,-0.195847753,1,0.315620111,180.2383757,NA,NA,NA,NA,NA
"6235",2016-03-20 21:30:00,2.13632291,1,-0.013937149,1,0.299293644,172.1946228,NA,NA,NA,NA,NA
"6236",2016-03-20 22:00:00,1.605841782,1,0.560992043,1,0.504299023,158.3815537,NA,NA,NA,NA,NA
"6237",2016-03-20 22:30:00,1.137486458,1,-0.434847835,1,0.152252087,201.7300743,NA,NA,NA,NA,NA
"6238",2016-03-20 23:00:00,0.945978727,1,-0.180198615,1,0.091298453,196.7019529,NA,NA,NA,NA,NA
"6239",2016-03-20 23:30:00,1.26844695,1,NA,2,0.097968316,224.1222052,NA,NA,NA,NA,NA
"6240",2016-03-21 00:00:00,1.598965843,1,-0.092475953,1,0.06347677,209.713177,NA,NA,NA,NA,NA
"6241",2016-03-21 00:30:00,0.674394007,1,-0.107822706,1,0.047586965,194.1717507,NA,NA,NA,NA,NA
"6242",2016-03-21 01:00:00,1.14070559,1,NA,2,0.021055484,198.1276151,NA,NA,NA,NA,NA
"6243",2016-03-21 01:30:00,3.728417483,1,NA,2,1.033174858,347.9222401,NA,NA,NA,NA,NA
"6244",2016-03-21 02:00:00,8.953622182,1,-0.103667932,1,1.56303183,347.3552733,NA,NA,NA,NA,NA
"6245",2016-03-21 02:30:00,6.217569015,1,-0.282716483,1,1.312920446,356.4302643,NA,NA,NA,NA,NA
"6246",2016-03-21 03:00:00,7.576566291,1,-0.302276296,1,1.322144088,7.448144114,NA,NA,NA,NA,NA
"6247",2016-03-21 03:30:00,7.94236159,1,-0.289716181,1,1.457488488,10.75752915,NA,NA,NA,NA,NA
"6248",2016-03-21 04:00:00,6.535464369,1,-0.246824649,1,1.335850618,14.12061994,NA,NA,NA,NA,NA
"6249",2016-03-21 04:30:00,5.590913635,1,-0.324355111,1,1.118698669,28.26968834,NA,NA,NA,NA,NA
"6250",2016-03-21 05:00:00,3.701756573,1,-0.467971376,1,0.654715609,29.92373923,NA,NA,NA,NA,NA
"6251",2016-03-21 05:30:00,0.718925906,1,0.189453335,1,0.011168063,208.5328,NA,NA,NA,NA,NA
"6252",2016-03-21 06:00:00,0.337605719,1,NA,2,0.023872581,353.2664951,NA,NA,NA,NA,NA
"6253",2016-03-21 06:30:00,NA,2,-0.145939017,1,0.040551262,215.2280123,NA,NA,NA,NA,NA
"6254",2016-03-21 07:00:00,0.645351739,1,0.138955981,1,0.079827567,218.7708838,NA,NA,NA,NA,NA
"6255",2016-03-21 07:30:00,NA,2,0.043336223,1,0.045513202,227.3446478,NA,NA,NA,NA,NA
"6256",2016-03-21 08:00:00,3.998028485,1,0.108084429,2,0.949522694,23.60339719,NA,NA,NA,NA,NA
"6257",2016-03-21 08:30:00,6.801621254,1,-0.211742721,1,1.394053911,39.89898675,NA,NA,NA,NA,NA
"6258",2016-03-21 09:00:00,9.875127732,1,0.015485961,1,1.274886288,42.40809748,NA,NA,NA,NA,NA
"6259",2016-03-21 09:30:00,9.239799807,1,-0.089012847,1,1.335005589,44.2126851,NA,NA,NA,NA,NA
"6260",2016-03-21 10:00:00,11.53349979,1,-0.051438246,1,1.224740448,46.28477849,NA,NA,NA,NA,NA
"6261",2016-03-21 10:30:00,10.41260004,1,-0.035813383,1,1.119416406,45.0102642,NA,NA,NA,NA,NA
"6262",2016-03-21 11:00:00,8.542731701,1,-0.044383043,1,1.13199391,53.11268987,NA,NA,NA,NA,NA
"6263",2016-03-21 11:30:00,9.631501039,1,-0.065007051,1,0.909962703,42.10206355,NA,NA,NA,NA,NA
"6264",2016-03-21 12:00:00,9.766224421,1,-0.042030875,1,0.856074091,39.70232393,NA,NA,NA,NA,NA
"6265",2016-03-21 12:30:00,7.137784561,1,-0.006781044,1,0.52052947,48.31176212,NA,NA,NA,NA,NA
"6266",2016-03-21 13:00:00,7.992139411,1,-0.003410022,1,0.416698548,25.50145462,NA,NA,NA,NA,NA
"6267",2016-03-21 13:30:00,6.077164992,1,-0.006047168,1,0.428929448,355.059007,NA,NA,NA,NA,NA
"6268",2016-03-21 14:00:00,9.938972764,1,0.001213568,1,0.618476266,348.1961645,NA,NA,NA,NA,NA
"6269",2016-03-21 14:30:00,9.386093166,1,-0.002932345,1,0.600343345,341.0161435,NA,NA,NA,NA,NA
"6270",2016-03-21 15:00:00,14.15649598,1,0.017958619,1,0.562426838,331.0966247,NA,NA,NA,NA,NA
"6271",2016-03-21 15:30:00,14.5727782,1,-0.000154176,1,0.636515568,315.3590545,NA,NA,NA,NA,NA
"6272",2016-03-21 16:00:00,16.21651495,1,0.006322446,1,0.985304217,311.2194835,NA,NA,NA,NA,NA
"6273",2016-03-21 16:30:00,15.58241746,1,-0.003651494,1,1.008222194,304.4064439,NA,NA,NA,NA,NA
"6274",2016-03-21 17:00:00,20.20081786,1,NA,2,1.307207736,307.7895622,NA,NA,NA,NA,NA
"6275",2016-03-21 17:30:00,9.803615477,1,0.023976533,1,0.799425434,290.901275,NA,NA,NA,NA,NA
"6276",2016-03-21 18:00:00,14.65451912,1,0.030418172,1,0.574845793,292.6624242,NA,NA,NA,NA,NA
"6277",2016-03-21 18:30:00,6.701060814,1,0.01512576,1,0.17195634,235.898307,NA,NA,NA,NA,NA
"6278",2016-03-21 19:00:00,2.740512073,1,-0.034957082,1,0.254675309,201.882734,NA,NA,NA,NA,NA
"6279",2016-03-21 19:30:00,4.043286495,1,-0.147370384,1,0.284781034,153.1859686,NA,NA,NA,NA,NA
"6280",2016-03-21 20:00:00,2.434215094,1,-0.8332947,1,0.290083992,148.0537728,NA,NA,NA,NA,NA
"6281",2016-03-21 20:30:00,1.298182798,1,-0.859815149,1,0.262663981,175.4178403,NA,NA,NA,NA,NA
"6282",2016-03-21 21:00:00,1.267790514,1,-0.268462655,1,0.173299519,214.8179005,NA,NA,NA,NA,NA
"6283",2016-03-21 21:30:00,2.413245799,1,0.514674855,1,0.193945895,225.0697295,NA,NA,NA,NA,NA
"6284",2016-03-21 22:00:00,0.995372163,1,-0.111503626,1,0.246928242,224.3578434,NA,NA,NA,NA,NA
"6285",2016-03-21 22:30:00,1.690989012,1,NA,2,0.180042969,223.5437549,NA,NA,NA,NA,NA
"6286",2016-03-21 23:00:00,1.608959655,1,-0.790510994,1,0.149359211,264.1110833,NA,NA,NA,NA,NA
"6287",2016-03-21 23:30:00,1.823293115,1,-1.572918966,1,0.288824215,288.895812,NA,NA,NA,NA,NA
"6288",2016-03-22 00:00:00,5.231201818,1,-0.356508424,1,1.193452214,311.8529887,NA,NA,NA,NA,NA
"6289",2016-03-22 00:30:00,6.189141623,1,-0.287470564,1,1.767376409,312.0351835,NA,NA,NA,NA,NA
"6290",2016-03-22 01:00:00,NA,2,-0.103509101,1,1.586326326,332.3131373,NA,NA,NA,NA,NA
"6291",2016-03-22 01:30:00,14.17446961,1,-0.08371498,1,1.508161313,356.5179782,NA,NA,NA,NA,NA
"6292",2016-03-22 02:00:00,20.82446881,1,-0.015532301,1,1.62786306,9.877057123,NA,NA,NA,NA,NA
"6293",2016-03-22 02:30:00,23.47869098,1,-0.162727223,1,1.673476734,8.306929773,NA,NA,NA,NA,NA
"6294",2016-03-22 03:00:00,27.59896033,1,-0.263028184,1,1.564333686,17.54325008,NA,NA,NA,NA,NA
"6295",2016-03-22 03:30:00,26.17418601,1,-0.350143312,1,1.451857429,19.61653023,NA,NA,NA,NA,NA
"6296",2016-03-22 04:00:00,16.09801899,1,-0.330041816,1,1.341920294,18.5305038,NA,NA,NA,NA,NA
"6297",2016-03-22 04:30:00,14.57833174,1,-0.247076017,1,1.019510226,15.4020053,NA,NA,NA,NA,NA
"6298",2016-03-22 05:00:00,14.38269363,1,-0.177125356,1,0.857911757,30.03064125,NA,NA,NA,NA,NA
"6299",2016-03-22 05:30:00,14.34412912,1,-0.23822476,1,0.938334074,29.77977296,NA,NA,NA,NA,NA
"6300",2016-03-22 06:00:00,11.55165208,1,-0.213555771,1,0.922231951,42.48110136,NA,NA,NA,NA,NA
"6301",2016-03-22 06:30:00,9.812920635,1,-0.173961769,1,0.827017484,41.1125038,NA,NA,NA,NA,NA
"6302",2016-03-22 07:00:00,12.80015561,1,-0.189876119,1,0.808151094,35.48753856,NA,NA,NA,NA,NA
"6303",2016-03-22 07:30:00,1.100768096,1,-0.252672729,1,0.103447027,334.7776884,NA,NA,NA,NA,NA
"6304",2016-03-22 08:00:00,1.436775643,1,0.124676992,1,0.039756379,193.9525692,NA,NA,NA,NA,NA
"6305",2016-03-22 08:30:00,2.002984548,1,NA,2,0.039473563,199.2263012,NA,NA,NA,NA,NA
"6306",2016-03-22 09:00:00,5.544307221,1,0.296635992,1,0.067050596,175.6276293,NA,NA,NA,NA,NA
"6307",2016-03-22 09:30:00,5.12214071,1,-0.204610446,1,0.238675181,90.76617921,NA,NA,NA,NA,NA
"6308",2016-03-22 10:00:00,11.77169823,1,0.294636701,2,0.550036679,80.47513327,NA,NA,NA,NA,NA
"6309",2016-03-22 10:30:00,5.037562271,1,-0.045603239,1,0.764307432,70.47226133,NA,NA,NA,NA,NA
"6310",2016-03-22 11:00:00,7.74439171,1,-0.131204451,1,0.79431849,68.66811959,4246,6.710773,282.496587,NA,NA
"6311",2016-03-22 11:30:00,6.396810576,1,-0.021979938,1,0.63422225,1.840299351,NA,NA,NA,NA,NA
"6312",2016-03-22 12:00:00,8.987425942,1,0.002871598,1,0.921656263,331.576991,NA,NA,NA,NA,NA
"6313",2016-03-22 12:30:00,7.779435196,1,-0.063677401,1,1.067064353,337.0020539,NA,NA,NA,NA,NA
"6314",2016-03-22 13:00:00,8.639524414,1,NA,2,1.155651936,318.4593232,NA,NA,NA,NA,NA
"6315",2016-03-22 13:30:00,11.33065838,1,0.147928596,1,1.034199843,294.3829987,NA,NA,NA,NA,NA
"6316",2016-03-22 14:00:00,13.69881248,1,-0.27710444,1,1.382190645,312.9162544,NA,NA,NA,NA,NA
"6317",2016-03-22 14:30:00,11.57212466,1,-0.060439364,1,1.743393821,307.2693022,NA,NA,NA,NA,NA
"6318",2016-03-22 15:00:00,10.73326087,1,0.0019224,1,1.96025955,312.8646795,NA,NA,NA,NA,NA
"6319",2016-03-22 15:30:00,12.09313462,1,-0.212282746,1,1.770916453,305.0834528,NA,NA,NA,NA,NA
"6320",2016-03-22 16:00:00,7.002721884,1,-0.056130297,1,1.523893761,310.7638302,NA,NA,NA,NA,NA
"6321",2016-03-22 16:30:00,7.122735601,1,NA,2,1.488038413,314.8452237,NA,NA,NA,NA,NA
"6322",2016-03-22 17:00:00,9.254872915,1,-0.002803076,1,1.85384207,310.4818474,NA,NA,NA,NA,NA
"6323",2016-03-22 17:30:00,7.998226832,1,-0.07161856,1,1.052840944,316.4015386,NA,NA,NA,NA,NA
"6324",2016-03-22 18:00:00,4.757486794,1,NA,2,0.589615288,340.3087571,NA,NA,NA,NA,NA
"6325",2016-03-22 18:30:00,7.932235126,1,0.037336011,1,0.556533341,338.657051,NA,NA,NA,NA,NA
"6326",2016-03-22 19:00:00,1.765063057,1,-0.097838287,1,0.134878385,309.5366042,NA,NA,NA,NA,NA
"6327",2016-03-22 19:30:00,1.540382117,1,-0.00996681,1,0.155923323,202.0686115,NA,NA,NA,NA,NA
"6328",2016-03-22 20:00:00,NA,2,-0.019050852,1,0.132372776,226.0905837,NA,NA,NA,NA,NA
"6329",2016-03-22 20:30:00,NA,2,0.011766668,1,0.353973797,232.5030649,NA,NA,NA,NA,NA
"6330",2016-03-22 21:00:00,2.526468379,1,0.737732257,1,0.178443037,227.0746771,NA,NA,NA,NA,NA
"6331",2016-03-22 21:30:00,2.442376771,1,0.277302622,1,0.16006736,234.1088799,NA,NA,NA,NA,NA
"6332",2016-03-22 22:00:00,1.774140144,1,-0.096638056,1,0.141133001,235.7052241,NA,NA,NA,NA,NA
"6333",2016-03-22 22:30:00,1.394786783,1,-0.891487267,1,0.12280344,215.3173989,NA,NA,NA,NA,NA
"6334",2016-03-22 23:00:00,NA,2,-0.775557649,1,0.189959856,217.4592062,NA,NA,NA,NA,NA
"6335",2016-03-22 23:30:00,1.483218811,1,0.240368642,1,0.132101527,228.4891008,NA,NA,NA,NA,NA
"6336",2016-03-23 00:00:00,2.915989312,1,0.595317835,1,0.181073014,229.0706883,NA,NA,NA,NA,NA
"6337",2016-03-23 00:30:00,1.181981603,1,-0.521707753,1,0.171468142,239.9814051,NA,NA,NA,NA,NA
"6338",2016-03-23 01:00:00,1.264869336,1,-0.301560507,1,0.168041623,192.5967216,NA,NA,NA,NA,NA
"6339",2016-03-23 01:30:00,1.904638855,1,-0.54928816,1,0.182083539,211.4956254,NA,NA,NA,NA,NA
"6340",2016-03-23 02:00:00,0.617354814,1,-0.934257351,1,0.19342292,241.7055668,NA,NA,NA,NA,NA
"6341",2016-03-23 02:30:00,1.788579528,1,-0.342179252,1,0.144083133,241.6911919,NA,NA,NA,NA,NA
"6342",2016-03-23 03:00:00,1.091619274,1,0.161702774,1,0.276905083,229.445793,NA,NA,NA,NA,NA
"6343",2016-03-23 03:30:00,1.750218727,1,0.220823709,1,0.198627392,235.6346525,NA,NA,NA,NA,NA
"6344",2016-03-23 04:00:00,0.528101778,1,NA,2,0.189008201,242.5238973,NA,NA,NA,NA,NA
"6345",2016-03-23 04:30:00,0.380152461,1,-0.229882449,1,0.108900981,224.204091,NA,NA,NA,NA,NA
"6346",2016-03-23 05:00:00,NA,2,-0.851346527,1,0.14220283,205.3495028,NA,NA,NA,NA,NA
"6347",2016-03-23 05:30:00,1.576986349,1,0.858901385,1,0.174627921,229.3254147,NA,NA,NA,NA,NA
"6348",2016-03-23 06:00:00,NA,2,NA,2,0.173846279,229.4872034,NA,NA,NA,NA,NA
"6349",2016-03-23 06:30:00,0.448264,1,-0.185990692,1,0.187311172,210.8378566,NA,NA,NA,NA,NA
"6350",2016-03-23 07:00:00,0.439447261,1,0.395083578,1,0.182202603,212.3499156,NA,NA,NA,NA,NA
"6351",2016-03-23 07:30:00,1.319819088,1,NA,2,0.164233957,215.1713592,NA,NA,NA,NA,NA
"6352",2016-03-23 08:00:00,0.608190964,1,-0.276227397,1,0.190157811,201.0540562,NA,NA,NA,NA,NA
"6353",2016-03-23 08:30:00,NA,2,3.204749449,1,0.089712749,231.2048909,NA,NA,NA,NA,NA
"6354",2016-03-23 09:00:00,3.776822719,1,0.43025549,1,0.622075814,286.6341978,NA,NA,NA,NA,NA
"6355",2016-03-23 09:30:00,5.07565388,1,0.025847542,1,0.741420834,297.9207444,NA,NA,NA,NA,NA
"6356",2016-03-23 10:00:00,7.031207306,1,-0.019203505,1,0.954634939,312.0130562,NA,NA,NA,NA,NA
"6357",2016-03-23 10:30:00,6.491531283,1,-0.016385404,1,1.147900696,316.6029223,NA,NA,NA,NA,NA
"6358",2016-03-23 11:00:00,7.132233287,1,-0.035585694,1,1.305813165,319.5332776,NA,NA,NA,NA,NA
"6359",2016-03-23 11:30:00,5.68763786,1,-0.008510518,1,1.269697721,311.9371849,NA,NA,NA,NA,NA
"6360",2016-03-23 12:00:00,8.39208568,1,-0.02662764,1,1.347534277,306.0783109,NA,NA,NA,NA,NA
"6361",2016-03-23 12:30:00,9.030672265,1,-0.045509495,1,1.409718717,309.7843201,NA,NA,NA,NA,NA
"6362",2016-03-23 13:00:00,7.367489765,1,-0.035827555,1,1.291231358,306.9805257,NA,NA,NA,NA,NA
"6363",2016-03-23 13:30:00,8.794931689,1,-0.056919957,1,1.47456933,306.1465871,NA,NA,NA,NA,NA
"6364",2016-03-23 14:00:00,10.97031921,1,-0.067626351,1,1.835284221,305.6794938,NA,NA,NA,NA,NA
"6365",2016-03-23 14:30:00,10.00007717,1,-0.029147357,1,1.617719545,304.9880269,NA,NA,NA,NA,NA
"6366",2016-03-23 15:00:00,13.54618384,1,-0.109475619,1,1.366799026,289.5499465,NA,NA,NA,NA,NA
"6367",2016-03-23 15:30:00,9.560587843,1,-0.003201067,1,1.248221169,306.8034685,NA,NA,NA,NA,NA
"6368",2016-03-23 16:00:00,8.275183385,1,-0.031081325,1,1.443430106,307.1919199,NA,NA,NA,NA,NA
"6369",2016-03-23 16:30:00,9.069846512,1,-0.065037878,1,1.577747316,316.4067759,NA,NA,NA,NA,NA
"6370",2016-03-23 17:00:00,7.321325449,1,-0.035923154,1,1.528079265,323.7204436,NA,NA,NA,NA,NA
"6371",2016-03-23 17:30:00,7.417455183,1,-0.025110418,1,1.512386491,322.7185925,NA,NA,NA,NA,NA
"6372",2016-03-23 18:00:00,7.371448261,1,-0.026008558,1,1.029059686,336.3525788,NA,NA,NA,NA,NA
"6373",2016-03-23 18:30:00,5.829861976,1,-0.042130718,1,0.667995898,355.7896777,NA,NA,NA,NA,NA
"6374",2016-03-23 19:00:00,6.981322643,1,-0.074560668,1,0.520582867,357.0178258,NA,NA,NA,NA,NA
"6375",2016-03-23 19:30:00,2.268356898,1,NA,2,0.139047184,347.2593237,NA,NA,NA,NA,NA
"6376",2016-03-23 20:00:00,0.424234464,1,-0.236001167,1,0.18206091,151.474998,NA,NA,NA,NA,NA
"6377",2016-03-23 20:30:00,1.974986641,1,-0.660961227,1,0.177968132,236.7457337,NA,NA,NA,NA,NA
"6378",2016-03-23 21:00:00,1.977515282,1,NA,2,0.238389242,202.9061175,NA,NA,NA,NA,NA
"6379",2016-03-23 21:30:00,0.942152418,1,0.358539739,1,0.208111502,228.3864956,NA,NA,NA,NA,NA
"6380",2016-03-23 22:00:00,0.888109632,1,NA,2,0.265439281,232.4299382,NA,NA,NA,NA,NA
"6381",2016-03-23 22:30:00,2.383698974,1,-0.392664227,1,0.166950362,270.8732938,NA,NA,NA,NA,NA
"6382",2016-03-23 23:00:00,1.144595773,1,NA,2,0.136996782,221.4668684,NA,NA,NA,NA,NA
"6383",2016-03-23 23:30:00,1.621010685,1,0.215700874,1,0.147055859,211.1484159,NA,NA,NA,NA,NA
"6384",2016-03-24 00:00:00,2.781166402,1,-0.524094823,1,0.161246369,207.0092596,NA,NA,NA,NA,NA
"6385",2016-03-24 00:30:00,4.365028464,1,0.559007858,1,0.116543838,217.5002527,NA,NA,NA,NA,NA
"6386",2016-03-24 01:00:00,2.276197543,1,NA,2,0.125846499,203.9815008,NA,NA,NA,NA,NA
"6387",2016-03-24 01:30:00,4.968337115,1,NA,2,0.071711453,218.2053348,NA,NA,NA,NA,NA
"6388",2016-03-24 02:00:00,4.53340984,1,NA,2,0.137613614,228.731919,NA,NA,NA,NA,NA
"6389",2016-03-24 02:30:00,2.654964778,1,0.138867165,1,0.151300615,231.3358124,NA,NA,NA,NA,NA
"6390",2016-03-24 03:00:00,3.428960987,1,-0.387875886,1,0.138659785,255.3254868,NA,NA,NA,NA,NA
"6391",2016-03-24 03:30:00,3.145417518,1,-0.366844063,1,0.432260966,282.5851677,NA,NA,NA,NA,NA
"6392",2016-03-24 04:00:00,5.331079572,1,-0.07616108,1,1.166731265,310.6066598,NA,NA,NA,NA,NA
"6393",2016-03-24 04:30:00,7.511312878,1,-0.113079975,1,1.237549596,311.086406,NA,NA,NA,NA,NA
"6394",2016-03-24 05:00:00,6.219766786,1,-0.172646546,1,0.984412147,308.4863107,NA,NA,NA,NA,NA
"6395",2016-03-24 05:30:00,2.900329832,1,0.279102092,1,0.264987704,285.3810124,NA,NA,NA,NA,NA
"6396",2016-03-24 06:00:00,2.976161104,1,-0.424901126,1,0.303684344,255.2316992,NA,NA,NA,NA,NA
"6397",2016-03-24 06:30:00,6.06493753,1,-0.237717339,1,0.981516361,311.8821029,NA,NA,NA,NA,NA
"6398",2016-03-24 07:00:00,4.926087257,1,-0.287029617,1,0.836705737,313.6945039,NA,NA,NA,NA,NA
"6399",2016-03-24 07:30:00,6.214370881,1,-0.104195056,1,1.156499371,310.1480013,NA,NA,NA,NA,NA
"6400",2016-03-24 08:00:00,8.506195197,1,-0.176801801,1,0.940579103,307.6450201,NA,NA,NA,NA,NA
"6401",2016-03-24 08:30:00,9.793776262,1,-0.12082692,1,1.518308181,321.988964,NA,NA,NA,NA,NA
"6402",2016-03-24 09:00:00,8.342447046,1,-0.09045098,1,1.587090697,319.6900715,NA,NA,NA,NA,NA
"6403",2016-03-24 09:30:00,8.364821973,1,-0.124231481,1,1.586949857,317.345254,NA,NA,NA,NA,NA
"6404",2016-03-24 10:00:00,8.864743932,1,-0.026191449,1,1.575656832,323.8426885,NA,NA,NA,NA,NA
"6405",2016-03-24 10:30:00,9.034144508,1,-0.00190576,1,1.319540536,327.0476095,NA,NA,NA,NA,NA
"6406",2016-03-24 11:00:00,6.58671938,1,-0.034256284,1,0.908838091,331.2434826,NA,NA,NA,NA,NA
"6407",2016-03-24 11:30:00,6.993633134,1,0.01771571,1,0.864458578,13.8547213,NA,NA,NA,NA,NA
"6408",2016-03-24 12:00:00,7.193583671,1,-0.010359321,1,0.942783221,354.9478559,NA,NA,NA,NA,NA
"6409",2016-03-24 12:30:00,7.835860935,1,-0.052850531,1,0.919194195,337.3948422,NA,NA,NA,NA,NA
"6410",2016-03-24 13:00:00,6.380637956,1,-0.112432501,1,0.941726118,316.2179358,NA,NA,NA,NA,NA
"6411",2016-03-24 13:30:00,10.91735353,1,-0.05479885,1,1.306134281,306.9179186,NA,NA,NA,NA,NA
"6412",2016-03-24 14:00:00,8.724055736,1,-0.044636731,1,1.427643428,300.7544277,NA,NA,NA,NA,NA
"6413",2016-03-24 14:30:00,9.226275908,1,-0.096123548,1,1.759904784,301.8014769,NA,NA,NA,NA,NA
"6414",2016-03-24 15:00:00,8.526129465,1,-0.074333708,1,2.193124285,300.6587091,NA,NA,NA,NA,NA
"6415",2016-03-24 15:30:00,11.96388452,1,-0.039469656,1,2.130497907,307.621684,NA,NA,NA,NA,NA
"6416",2016-03-24 16:00:00,11.06624999,1,-0.00539608,1,1.957686976,309.2380606,NA,NA,NA,NA,NA
"6417",2016-03-24 16:30:00,11.391422,1,NA,2,1.578980739,321.7939819,NA,NA,NA,NA,NA
"6418",2016-03-24 17:00:00,10.7274813,1,0.329010524,1,0.912013771,324.8811927,NA,NA,NA,NA,NA
"6419",2016-03-24 17:30:00,8.729656339,1,-0.029283401,1,1.242528256,326.0335937,NA,NA,NA,NA,NA
"6420",2016-03-24 18:00:00,9.513950278,1,-0.030978219,1,0.798752659,334.4343728,NA,NA,NA,NA,NA
"6421",2016-03-24 18:30:00,NA,2,0.02493169,1,0.186903352,144.5107531,NA,NA,NA,NA,NA
"6422",2016-03-24 19:00:00,1.406346966,1,0.005177108,1,0.409338906,160.232861,NA,NA,NA,NA,NA
"6423",2016-03-24 19:30:00,2.992955599,1,-0.126779825,1,0.465361499,129.2608898,NA,NA,NA,NA,NA
"6424",2016-03-24 20:00:00,3.502591109,1,-0.059297616,1,0.372859105,153.0894335,NA,NA,NA,NA,NA
