daytime,co2_flux,qc_co2_flux,co2_mole_fraction,co2_mixing_ratio,air_pressure,wind_speed,wind_dir,u.,x_90.,TS
19/1/2016 13:30,-16.80952234,1,388.5489626,401.2795115,100896.836,4.912187155,281.1069994,0.284373351,233.2284343,31.35755333
19/1/2016 14:00,-11.54647359,1,385.5975775,398.7306728,100835.2037,9.748189411,276.5143645,1.381604382,447.5595897,31.38029333
19/1/2016 14:30,-4.078547886,1,384.1883489,397.0993043,100802.5051,9.615034839,276.4061111,0.814921865,383.1191914,31.61426333
19/1/2016 15:00,-8.089456164,1,384.0661234,396.9265221,100686.8414,10.6371681,275.3019518,1.456585348,439.2430458,32.01982333
19/1/2016 15:30,-11.47645912,1,384.5282806,397.1613805,100666.151,2.084910206,269.4304468,0.300196887,354.3178762,31.86351667
19/1/2016 16:00,0.017707459,1,384.5794578,397.2504467,100603.2837,0.710807447,244.9479145,0.084575232,276,31.72452667
19/1/2016 16:30,-0.152701848,1,384.3143122,397.073356,100586.0954,0.587634013,239.5691548,0.079981192,151,31.67145
19/1/2016 17:00,0.050814794,2,384.5129367,397.3077359,100588.9817,0.608722013,245.5823277,0.076969346,226,31.49342
19/1/2016 17:30,0.14882257,2,385.7234738,398.64418,100563.6551,0.462053173,243.0297567,0.053088634,191,31.36168333
19/1/2016 18:00,0.260243956,1,387.0045614,400.0600831,100605.5471,0.329491197,222.729351,0.068016461,84,30.98318
19/1/2016 18:30,0.039615692,1,385.5156404,398.5246449,100617.9921,0.282765828,208.1594424,0.060268182,79,30.62566
19/1/2016 19:00,-0.055001726,1,387.2553987,400.3056009,100636.1671,0.244633575,212.6480265,0.04974757,83,30.32749667
19/1/2016 19:30,-0.489511894,1,392.6821258,406.0849636,100693.5829,0.177496698,201.4905882,0.034638187,49,NA
19/1/2016 20:00,-0.666857994,1,404.7824155,418.7931331,100759.8832,0.159122341,211.7664477,0.028075665,48,NA
19/1/2016 20:30,0.21397438,1,395.9782242,409.6287135,100808.2698,0.244143146,165.5484381,0.037318282,499,NA
19/1/2016 21:00,0.505376274,1,395.0778362,408.7476765,100846.5396,0.270215453,164.8184577,0.033588708,811,NA
19/1/2016 21:30,-0.563489816,1,410.0217784,424.344732,100895.5242,0.099867746,191.0301314,0.027276484,26,30.24210667
19/1/2016 22:00,-0.2789037,2,403.8179566,417.7412689,100935.5589,0.121330432,208.479868,0.024326284,41,30.26445333
19/1/2016 22:30,-1.507055101,1,406.7626777,420.8851625,100983.2933,0.177138013,174.5849987,0.043523205,41,30.27495667
19/1/2016 23:00,0.517193858,2,407.5395085,421.722869,101008.2524,0.217292391,159.5534502,0.025178211,114,NA
19/1/2016 23:30,0.491915664,1,400.7450197,414.5185794,101028.8394,0.190090387,168.9500848,0.052816007,134,NA
20/1/2016 0:00,0.273023885,1,393.925436,407.3330409,101050.8206,0.270858257,216.806434,0.021163398,218,NA
20/1/2016 0:30,-0.568327038,1,404.368346,418.4044443,101046.3305,0.088849642,189.8411459,0.043094996,12,30.24077333
20/1/2016 1:00,0.085987325,1,396.5131194,410.052126,101028.5199,0.243366881,224.4093075,0.033254273,574,NA
20/1/2016 1:30,-1.021911112,1,401.2771587,414.9945395,101051.4964,0.298382445,225.9573758,0.023782172,109,NA
20/1/2016 2:00,0.309502723,1,392.6604542,405.9320272,101041.7417,0.415411046,228.2090711,0.02745565,3344,NA
20/1/2016 2:30,0.510663572,1,400.2076837,413.8254813,100996.3243,0.247396522,169.1543426,0.023529889,1396,NA
20/1/2016 3:00,0.356462074,1,405.0435746,418.5950833,100957.4212,0.0894323,164.9968183,0.030221694,33,NA
20/1/2016 3:30,-0.076893266,2,409.4295099,423.2765727,100933.1369,0.224047545,156.938614,0.022604564,96,NA
20/1/2016 4:00,0.229295343,1,407.563245,421.3873693,100897.999,0.100995919,171.9263188,0.024258313,52,NA
20/1/2016 4:30,-0.00703416,2,405.7870274,419.6961775,100867.4647,0.100856995,217.4609921,0.020015958,32,NA
20/1/2016 5:00,-2.010410969,1,403.1376667,416.8321489,100877.533,0.109943015,338.8442596,0.0678787,9,NA
20/1/2016 5:30,-0.535578899,2,399.2503048,412.8830823,100898.2696,0.933548432,13.63003931,0.042640326,356,NA
20/1/2016 6:00,0.689605549,1,415.0922583,429.5922209,100913.2162,0.225493127,73.76501053,0.027052099,925,NA
20/1/2016 6:30,-0.341753699,2,419.1264843,433.6580748,100907.0043,0.272416664,153.563195,0.030568637,140,NA
20/1/2016 7:00,0.734855868,1,413.8230437,427.874388,100917.1336,0.166970653,195.3822538,0.027724223,310,NA
20/1/2016 7:30,0.350843165,1,416.7297946,430.8800016,100944.3997,0.08092437,197.213199,0.017540509,46,NA
20/1/2016 8:00,-0.574347091,1,419.5451151,433.8465949,100993.3086,0.089318038,176.1350956,0.022353332,28,NA
20/1/2016 8:30,-0.077473752,1,417.8875168,432.2048694,101058.4972,0.101124212,224.5157194,0.023111775,26,NA
20/1/2016 9:00,0.511366093,1,411.9716808,425.849761,101120.2997,0.116732915,241.8264228,0.034687389,41,NA
20/1/2016 9:30,0.18215661,1,413.4765459,427.4432737,101144.1842,0.120665046,238.5353766,0.029703336,31,NA
20/1/2016 10:00,0.373570042,2,413.9066554,427.2320184,101155.7772,1.214469532,73.56577012,0.048218626,452,NA
20/1/2016 10:30,0.148892833,2,409.5774515,422.821187,101157.1711,1.37317346,70.5937186,0.035409994,587,NA
20/1/2016 11:00,-0.032211104,1,406.9091845,419.966011,101179.5592,0.716817277,68.91138606,0.03507206,272,30.44379
20/1/2016 11:30,0.105183181,1,404.4750817,417.5565538,101113.112,0.690200855,43.16437263,0.022068986,235,30.56801
20/1/2016 12:00,0.042323999,1,402.1244132,415.0903483,101128.2948,0.772573891,47.99630524,0.021375215,263,30.68245
20/1/2016 12:30,0.013057148,1,397.8148872,410.4530455,101122.8011,0.519689184,5.205069681,0.027153213,191,30.78661667
20/1/2016 13:00,0.276746917,1,395.3234331,407.8858184,101059.6362,0.669487077,332.2566668,0.022093996,237,30.91264
20/1/2016 13:30,0.035160571,1,393.3852492,405.8989458,100981.4524,0.918272237,323.6786323,0.026386814,350,31.42803
20/1/2016 14:00,0.079724233,2,393.4614918,406.2356669,100937.2014,1.156853194,302.872826,0.048971522,1191,31.78075
20/1/2016 14:30,0.054046068,1,392.8318563,405.708032,100852.0537,1.454009298,295.0992367,0.047748099,1250,31.80121333
20/1/2016 15:00,-0.029362404,1,391.8547092,404.514049,100825.9907,0.877275441,309.1540529,0.054382349,538,31.64884333
20/1/2016 15:30,0.027178539,1,391.4913619,404.2637123,100718.4648,1.430821049,294.6653888,0.060114931,954,31.70579333
20/1/2016 16:00,-0.055650601,1,390.4803246,403.1631138,100714.3819,1.322038459,299.5688319,0.061727247,713,31.60327
20/1/2016 16:30,0.039458359,1,390.2203597,402.9127045,100676.4289,1.440144471,301.0771202,0.074674935,1002,31.71714667
20/1/2016 17:00,-0.014024247,1,390.3063424,402.9789102,100659.914,1.326228813,298.0338818,0.071286389,672,31.78376333
20/1/2016 17:30,0.005466798,1,391.0390347,403.7048652,100665.4612,0.585606517,285.5015274,0.070556747,217,31.82335333
20/1/2016 18:00,0.456094383,1,395.0386789,408.1686054,100658.7753,0.362714884,251.1933532,0.040642682,208,31.97941
20/1/2016 18:30,0.29915848,1,394.2252539,407.2104676,100649.8318,0.470475001,226.9104553,0.045826557,213,31.86615
20/1/2016 19:00,0.119118952,1,395.4538792,408.5764111,100675.1331,0.547903432,223.9503947,0.041610081,277,31.48393333
20/1/2016 19:30,-0.03321638,1,395.0224534,408.1584622,100704.0923,0.49536874,225.3338058,0.052418602,232,30.82159
20/1/2016 20:00,-0.159946837,1,397.042717,410.3818103,100736.3808,0.378491443,223.0292065,0.053840004,179,30.41581667
20/1/2016 20:30,0.145399219,1,396.8272235,410.1297093,100777.7826,0.430419533,223.5536797,0.072410043,198,NA
20/1/2016 21:00,-0.688395426,1,411.4857769,425.6240259,100815.7758,0.212406932,170.7968529,0.043916295,81,NA
20/1/2016 21:30,-0.02885433,2,413.3661495,427.5423157,100856.9568,0.21884176,177.7356455,0.029384224,86,NA
20/1/2016 22:00,-1.410102265,1,422.5417229,437.0573731,100901.2988,0.094539967,194.1455774,0.01970831,31,NA
20/1/2016 22:30,0.197643567,2,422.7422882,437.0532202,100938.1956,0.101037279,218.2032497,0.015989383,37,NA
20/1/2016 23:00,0.335057123,1,419.2126245,433.2165574,100952.2832,0.107209837,214.6085045,0.008736063,53,NA
20/1/2016 23:30,0.603777134,1,422.2235098,436.3281555,100988.6308,0.092770139,227.3876957,0.015732677,28,30.41445667
21/1/2016 0:00,0.000968161,2,415.8961732,429.8180435,100990.1663,0.11785134,205.7054536,0.022909463,32,30.50927333
21/1/2016 0:30,-0.73154298,2,418.1306892,432.2869311,100980.9696,0.130794132,192.1305374,0.021340091,40,30.42039
21/1/2016 1:00,0.227813087,1,416.0199311,430.2115749,100966.0524,0.105805837,188.1180854,0.019466126,49,NA
21/1/2016 1:30,0.061379253,2,412.887294,427.1184417,100973.4294,0.199220849,160.0137991,0.016309108,69,NA
21/1/2016 2:00,-0.81792265,2,421.5585122,436.2707127,100931.6232,0.086987533,188.5397263,0.018353842,24,NA
21/1/2016 2:30,-0.757914162,1,414.16829,428.4624812,100893.4105,0.12374305,190.7114885,0.01682914,50,NA
21/1/2016 3:00,0.509558846,1,415.1208789,429.4632871,100858.7905,0.033474278,175.7457222,0.034395663,NA,30.65041667
21/1/2016 3:30,0.151711855,1,406.1429244,419.9959056,100831.2849,0.160663882,171.6758831,0.016793892,84,30.70505667
21/1/2016 4:00,-0.001541117,2,410.0775928,424.0785775,100791.6423,0.028894313,230.760373,0.022324944,NA,30.75712
21/1/2016 4:30,-1.047697634,1,407.2657357,420.9240155,100772.6525,0.140008363,147.5592929,0.035327519,29,30.74075
21/1/2016 5:00,-0.035762374,1,411.6340581,425.1001259,100770.9529,0.119874907,135.6148061,0.038018142,32,30.73203
21/1/2016 5:30,-0.414765714,1,404.6166515,417.4943876,100783.9439,1.451946865,80.1750915,0.064676004,495,30.67713667
21/1/2016 6:00,-0.678500729,1,402.0132821,414.3355203,100799.2717,1.670942696,87.31065023,0.079130414,520,NA
21/1/2016 6:30,-0.016950442,1,402.4560742,414.6127057,100816.8088,1.623807512,96.82015183,0.082647602,601,30.59809667
21/1/2016 7:00,-0.186224977,1,403.2780886,415.2589069,100851.7592,0.567012156,112.1737873,0.07009202,208,30.61250333
21/1/2016 7:30,-0.215693831,2,404.1718852,416.0411306,100878.6127,0.352719901,124.2023305,0.053518851,89,30.60162
21/1/2016 8:00,0.041479455,2,407.5939174,419.6697163,100904.0099,0.150818809,194.6486181,0.038134249,43,30.64579
21/1/2016 8:30,0.931398963,1,406.3721297,418.4019317,100951.5279,0.12434632,206.6263399,0.059642335,28,30.59481667
21/1/2016 9:00,0.932653639,1,401.5700018,413.0734794,101030.6734,0.580598758,103.521957,0.062493791,472,NA
21/1/2016 9:30,0.470260947,1,400.213702,411.563008,101091.4483,0.915026189,104.5661789,0.074954288,410,NA
21/1/2016 10:00,-0.189711184,1,398.4673434,409.7084531,101126.1571,1.438259495,87.49146087,0.066240519,439,NA
21/1/2016 10:30,0.24544106,2,397.3916771,408.3967729,101153.7615,1.694178721,77.78458313,0.050006971,1323,NA
21/1/2016 11:00,-0.107703127,1,394.7613396,405.6752769,101159.2361,1.546256996,78.09344036,0.04713345,592,NA
21/1/2016 11:30,-0.093709932,1,394.198142,404.9587838,101114.5434,1.517675441,75.04645193,0.045925656,655,NA
21/1/2016 12:00,0.159803044,2,393.405705,404.1823944,101085.8117,1.426334796,63.34116435,0.048156482,889,NA
21/1/2016 12:30,0.250999888,2,393.9840579,404.7081284,101098.1848,1.16002642,73.31268375,0.035876124,NA,30.68227667
21/1/2016 13:00,0.026157016,1,392.3266171,402.8725399,101035.1711,0.844378754,68.79502665,0.035053687,451,30.84595667
21/1/2016 13:30,0.029101321,1,390.9638544,401.6700781,100968.1247,0.595098324,358.9074866,0.019907321,245,30.9723
21/1/2016 14:00,0.001958849,1,391.6726571,403.4377679,100910.147,1.11445429,321.9179156,0.038536521,410,31.52434
21/1/2016 14:30,0.000103621,1,390.7337759,402.6675585,100875.4225,1.277223887,313.325519,0.036488446,482,31.90301
21/1/2016 15:00,0.013009845,1,389.1429304,400.8923955,100812.4557,1.753993636,302.1340262,0.030465258,851,31.92416333
21/1/2016 15:30,-0.03321461,1,386.6843893,398.4359842,100757.5754,1.813606927,306.1561666,0.035510528,1006,31.98294333
21/1/2016 16:00,0.012778862,1,385.6909225,397.4038141,100726.6272,1.642492085,308.5346316,0.042384465,1048,31.82706
21/1/2016 16:30,0.034433081,1,384.8797609,396.4580422,100703.8898,1.499316574,310.8476651,0.04691863,1171,31.75664
21/1/2016 17:00,0.051826804,1,385.3430131,396.8678821,100708.9879,0.605675752,279.075496,0.084697451,209,31.75126
21/1/2016 17:30,-0.053231994,1,386.5383559,398.2208331,100692.5513,0.482120362,279.8406287,0.044682629,169,31.94476
21/1/2016 18:00,-0.541746671,1,388.8340607,400.7627106,100672.2548,0.523862947,294.8443989,0.070577927,121,31.89123333
21/1/2016 18:30,-0.403187254,1,394.7943498,407.2627858,100690.0685,0.345396203,257.2187385,0.045159537,88,31.76376667
21/1/2016 19:00,-0.131685551,2,393.7434786,405.8494393,100717.1131,0.059034254,227.8678675,0.035573656,9,31.64925
21/1/2016 19:30,0.067764246,1,390.4061937,401.8942072,100741.9307,0.097172837,230.454525,0.051146407,30,31.39900333
21/1/2016 20:00,0.255476333,1,390.4893367,402.0562222,100768.9115,0.254304937,220.9848124,0.048695152,336,31.04011333
21/1/2016 20:30,-0.824026717,1,388.2657078,399.8174267,100810.1501,0.443430543,224.4991002,0.066374331,320,30.94341667
21/1/2016 21:00,-0.550670448,1,387.751544,399.3156435,100854.4259,0.710544606,226.322492,0.068699154,503,30.83261667
21/1/2016 21:30,-0.377696005,1,389.0504844,400.9848198,100868.7316,0.651786195,225.2792789,0.071555705,366,NA
21/1/2016 22:00,-0.2601206,1,389.9453833,402.1931079,100935.5835,0.462136657,214.1826952,0.072448059,302,NA
21/1/2016 22:30,-0.266313937,1,394.4434281,407.1795636,100988.6509,0.247266522,190.2638728,0.048127935,145,NA
21/1/2016 23:00,-0.488789501,1,395.1636248,408.3184609,101021.7667,0.404341028,221.2054153,0.053212354,189,NA
21/1/2016 23:30,-0.993272565,1,399.3376352,412.696083,101028.8253,0.608045999,228.9800888,0.043124723,286,NA
22/1/2016 0:00,0.112830859,1,401.6677355,415.3389206,101018.6657,0.302440097,222.1488722,0.032683906,164,NA
22/1/2016 0:30,-0.452763651,1,401.3802914,415.240581,100996.4485,0.275930192,223.8387173,0.048739066,128,NA
22/1/2016 1:00,-2.264685177,1,392.8426211,407.0959874,100985.0554,0.189554195,223.7344727,0.042396953,169,30.28294667
22/1/2016 1:30,-2.400819808,1,388.0118293,402.277045,100970.5569,0.085647737,194.4935093,0.043158522,207,30.28031667
22/1/2016 2:00,-1.458110487,1,402.4491617,416.7674949,100953.4223,0.213436546,229.3758672,0.038194859,259,30.24207667
22/1/2016 2:30,-1.527717869,1,402.5661025,417.0080721,100933.0684,0.122325898,257.0396548,0.02614801,131,30.25837667
22/1/2016 3:00,-1.416306555,1,402.2986917,416.9411162,100917.382,0.095004012,221.3936747,0.023011674,73,30.23715667
22/1/2016 3:30,-0.856851873,1,398.1464246,412.6002703,100893.5967,0.116275041,223.0461329,0.014627752,249,30.17065333
22/1/2016 4:00,-0.511022352,1,402.8940268,417.432917,100843.1872,0.094495682,216.7768626,0.011690718,351,30.18043
22/1/2016 4:30,-0.652023424,1,400.2866809,414.8018809,100801.4156,0.07826225,203.0904526,0.016348872,222,30.43970333
22/1/2016 5:00,-0.392673278,1,405.057799,419.433217,100800.7873,0.05011962,225.9418441,0.020947512,16,30.48057667
22/1/2016 5:30,0.879172871,1,406.0547537,419.8677621,100796.4749,0.007590282,232.8487984,0.034974721,NA,NA
22/1/2016 6:00,0.237297482,1,408.1872881,422.007622,100825.1114,0.13323871,173.2281706,0.017415978,78,NA
22/1/2016 6:30,-0.431678304,1,406.4809039,420.5626203,100858.5999,0.134388311,220.3288146,0.013884443,229,NA
22/1/2016 7:00,-0.077703571,1,414.7315026,428.8279375,100861.6568,0.123371446,211.2892361,0.016467342,268,NA
22/1/2016 7:30,-0.166727566,1,422.4894736,436.8604182,100881.0114,0.062400421,190.6139976,0.00986447,39,NA
22/1/2016 8:00,-0.164854023,2,423.099614,437.2591267,100934.6053,0.043967055,191.1244042,0.019740363,9,NA
22/1/2016 8:30,0.955260001,1,420.1642896,434.229129,101002.0883,0.109499044,222.5285567,0.021091534,51,30.21645333
22/1/2016 9:00,-0.468455425,2,413.0223646,426.8497509,101081.6196,0.33453885,105.5797483,0.057060205,87,30.28316667
22/1/2016 9:30,0.442484865,1,408.2247075,421.8648109,101128.4207,0.706278804,85.90695393,0.036330641,205,30.33572667
22/1/2016 10:00,-0.077290416,1,402.2356887,415.5986688,101172.0761,0.186111682,28.57236776,0.01586149,47,30.33779667
22/1/2016 10:30,0.148225788,1,402.3245289,415.7221186,101215.4156,0.308405272,16.06227645,0.016473109,129,30.32845
22/1/2016 11:00,0.107998915,2,397.1291307,410.3016641,101187.0908,1.353893907,61.24582036,0.05195545,673,30.41368
22/1/2016 11:30,0.033297273,1,401.2682785,415.041954,101199.9175,1.470297112,64.31966011,0.04442274,577,30.46334667
22/1/2016 12:00,0.152309682,2,398.9074163,412.6571693,101178.9321,0.899870507,30.64151918,0.037985591,335,30.55523
22/1/2016 12:30,0.020755686,1,397.4163999,410.8839328,101151.4677,0.627644551,358.7466025,0.01113012,167,30.77393333
22/1/2016 13:00,-0.249186944,1,398.9546719,412.6248052,101130.7535,0.764382294,343.1055168,0.03650664,277,31.03266
22/1/2016 13:30,-0.306801603,1,392.2402523,405.5951973,101061.4591,1.018765893,351.4936502,0.040683145,354,31.08595333
22/1/2016 14:00,0.05486521,1,390.0245021,403.2625756,101023.0204,0.851248765,0.962501769,0.031792534,315,31.10601
22/1/2016 14:30,-0.009085216,1,385.4139811,398.0515813,100955.4179,0.908487913,345.4160443,0.029318001,439,31.13441
22/1/2016 15:00,-0.030978886,1,384.8220352,397.5523492,100925.4246,0.923784607,337.8330681,0.027750432,389,31.27457333
22/1/2016 15:30,-0.016492446,1,384.6358343,397.3583057,100851.7063,0.682335303,325.2179202,0.023689907,252,31.36444667
22/1/2016 16:00,0.042664247,1,384.281919,397.09612,100825.6094,0.476269316,356.4460202,0.022915453,184,31.52415333
22/1/2016 16:30,0.168620793,2,381.3352142,394.4838379,100775.1252,0.419714152,355.7597096,0.021184574,191,31.59326667
22/1/2016 17:00,0.876378726,1,379.5705597,392.8948924,100770.1891,0.037676309,56.4041674,0.05314582,NA,31.58177
22/1/2016 17:30,-1.04773779,1,380.7365142,394.1733348,100718.2678,0.077023258,277.7377554,0.093832904,NA,31.46466
22/1/2016 18:00,0.071102868,2,378.791517,391.6231624,100722.6046,0.844656115,45.65729462,0.044173742,522,31.24815667
22/1/2016 18:30,0.730814994,1,394.1815368,408.3351184,100767.5203,0.088059188,188.1727841,0.022229292,34,31.26921
22/1/2016 19:00,0.141708946,1,393.5409181,407.4918223,100771.3445,0.098484876,217.7114656,0.021068337,30,31.31001
22/1/2016 19:30,0.027116655,2,396.8287121,410.6152585,100817.3356,0.079078575,226.325924,0.020329956,27,31.23606667
22/1/2016 20:00,-4.576474463,1,394.0648065,407.637829,100882.085,0.092538445,4.767757527,0.089768056,NA,31.05393667
22/1/2016 20:30,-0.063021886,1,371.1703041,383.8790718,100959.6781,2.00023108,15.52628663,0.067879761,1767,31.02204
22/1/2016 21:00,0.074710422,2,372.0766432,384.8491179,100998.8098,1.726641708,34.43740921,0.061812246,1387,30.99127
22/1/2016 21:30,-0.688665786,1,382.0010552,395.2715349,101030.3094,1.156616522,80.48663143,0.052710448,599,30.97727
22/1/2016 22:00,0.017004678,1,374.3668667,387.1860762,101072.0402,1.923811754,45.32864339,0.060748423,1157,30.92336667
22/1/2016 22:30,-0.009234411,1,375.6307029,388.3598168,101123.1938,2.233116124,36.2713304,0.072239853,1242,30.58298
22/1/2016 23:00,-0.080668911,1,376.972389,389.584084,101147.6823,2.222999045,57.68676755,0.072416267,1372,30.63709
22/1/2016 23:30,-0.074398762,1,379.5825855,392.1217608,101151.9685,2.312688948,66.03815261,0.061246551,1167,30.66043
23/1/2016 0:00,0.127494082,1,379.1177586,391.0207222,101139.5565,2.378766805,71.37940375,0.075253238,1071,30.63118333
23/1/2016 0:30,-0.106454488,1,380.197276,392.1478228,101106.9317,2.226354729,82.42847868,0.057549923,905,30.62602
23/1/2016 1:00,-0.112912931,1,381.7327641,393.6398914,101078.2708,1.669127975,95.02451531,0.0491251,743,30.6063
23/1/2016 1:30,-0.157221582,1,382.4204942,394.2523198,101070.9242,1.537901823,95.1554164,0.052434657,666,30.57276333
23/1/2016 2:00,0.198713252,1,384.7800371,396.7539892,101065.2293,0.510600247,117.1839089,0.041448061,402,30.56675
23/1/2016 2:30,0.128131019,2,384.9018746,396.8346928,101036.3079,0.866314008,108.7527566,0.047313702,583,30.54124333
23/1/2016 3:00,0.179088073,1,385.7029177,397.4097556,101003.536,0.668448544,115.3438318,0.040843194,1037,30.45245333
23/1/2016 3:30,0.072803111,1,386.4716778,398.1202397,100966.6364,0.695129659,107.0590589,0.049477013,378,30.44584333
23/1/2016 4:00,0.088909334,2,387.8007703,399.359623,100927.705,0.326604235,126.617952,0.032287627,180,30.37560333
23/1/2016 4:30,0.206888435,2,387.7702823,398.9966878,100893.3105,0.550819986,111.3944203,0.048019899,1027,30.37171
23/1/2016 5:00,-0.011672406,1,384.8817784,395.8969519,100888.5497,1.813472738,75.04163247,0.056035733,795,30.27883
23/1/2016 5:30,0.039398294,1,385.461897,396.4393453,100909.0262,1.439032856,71.93632692,0.054965248,686,30.01495333
23/1/2016 6:00,-0.318540277,1,386.3914298,397.6393297,100910.8686,1.173332698,81.34911207,0.052167767,438,NA
23/1/2016 6:30,-0.23188399,2,390.9862223,402.3115529,100928.9413,0.353869579,118.0863449,0.044468624,118,NA
23/1/2016 7:00,1.291908623,1,395.6420727,406.9333218,100964.7849,0.151501885,195.2632074,0.024421918,112,NA
23/1/2016 7:30,0.488153355,1,397.0360393,408.2260905,101004.0662,0.160802536,177.6217651,0.024355698,346,NA
23/1/2016 8:00,0.765630674,1,396.1871943,407.2037834,101054.5162,0.153395151,169.5608907,0.026978076,189,NA
23/1/2016 8:30,0.011159397,2,393.7873674,404.6134296,101093.6083,0.195494583,161.8314818,0.027221443,108,NA
23/1/2016 9:00,-0.397714625,1,392.1606232,402.9754833,101137.6042,0.847643294,83.00360993,0.055915821,209,NA
23/1/2016 9:30,-0.172176479,1,391.5534911,402.3857479,101172.3263,1.76679139,81.66498193,0.046125694,642,30.01137667
23/1/2016 10:00,0.057507656,1,393.6981004,404.846464,101178.1625,1.51371689,74.84928576,0.049091715,623,30.12395333
23/1/2016 10:30,-0.065515434,1,395.5914156,407.0415017,101182.557,1.244538811,57.35000862,0.035929995,449,30.13807333
23/1/2016 11:00,0.047784065,1,398.0903267,409.8860896,101193.7324,1.242361201,60.07337268,0.034324256,432,30.14874667
23/1/2016 11:30,0.012044301,1,400.3098371,412.7378904,101133.148,1.417380472,61.4686494,0.042136011,502,30.21427
23/1/2016 12:00,0.042651582,1,395.6885524,408.1925996,101133.2783,1.273015493,57.37289876,0.037099133,551,30.39764333
23/1/2016 12:30,-0.000518805,1,390.8352655,403.3344574,101137.7844,0.864290381,33.33732679,0.032493548,360,30.51109
23/1/2016 13:00,-0.013578439,1,388.0336512,400.3125237,101083.3752,1.339700367,3.821890225,0.043132288,607,30.62742667
23/1/2016 13:30,0.036993287,1,387.0089639,398.9307059,101064.5197,1.306450371,345.9427601,0.038742089,676,30.77693333
23/1/2016 14:00,-0.025149613,1,386.3083851,398.0997709,101043.0803,1.32560819,328.5315854,0.046476653,669,30.88193333
23/1/2016 14:30,-0.044415055,1,384.4120298,395.968514,101011.7645,1.587779038,324.2263266,0.049833836,757,30.97474
23/1/2016 15:00,-0.099012046,1,383.9384341,395.0721908,100965.2931,1.555615559,323.3665314,0.040434212,1011,31.19214
23/1/2016 15:30,-0.009346761,1,383.459941,394.7972428,100920.7324,1.435641011,324.1782484,0.040636973,735,31.41123333
23/1/2016 16:00,-0.054208433,1,382.3512936,393.7305472,100859.4986,1.233172054,322.2935892,0.045634082,716,31.58784333
23/1/2016 16:30,-0.068917124,1,381.5967971,393.098795,100815.9806,1.382588502,314.5846509,0.046086011,767,31.66056
23/1/2016 17:00,-0.0167457,1,381.9642166,393.6830042,100783.3104,1.143492466,302.1445795,0.037350139,669,31.67215333
23/1/2016 17:30,0.058795373,1,382.9850662,394.9608389,100759.5403,0.920349934,306.0409728,0.031260788,481,31.60726333
23/1/2016 18:00,-0.104536861,1,384.8338602,397.1970085,100751.3,0.427367039,298.7824698,0.052808131,102,31.52648667
23/1/2016 18:30,0.534811311,1,387.080925,399.3212668,100760.1812,0.238815248,233.8944142,0.021180441,1088,31.26674667
23/1/2016 19:00,0.101864167,1,392.3033113,405.0807631,100788.2496,0.127162149,217.865735,0.016640269,77,31.20407333
23/1/2016 19:30,0.134138259,1,395.760456,408.7423537,100824.6798,0.076541085,221.095584,0.020848692,29,31.23238667
23/1/2016 20:00,0.768021993,1,388.173264,400.6858953,100882.7887,0.11897923,236.9924894,0.014974907,75,31.22355667
23/1/2016 20:30,-1.430776185,1,386.1550028,398.6558762,100930.6626,0.626021914,358.5724956,0.051649625,146,31.23357
23/1/2016 21:00,-0.216122656,1,377.483562,389.2349345,100980.6663,1.99358548,10.43431595,0.071042449,4252,31.14014333
23/1/2016 21:30,-0.230170759,1,379.5031649,391.2735459,101027.1238,2.329765831,17.1070616,0.083031357,2910,31.05195667
23/1/2016 22:00,-0.223637351,1,380.6699839,392.6025836,101070.9859,2.27162346,20.00958826,0.075523412,2671,30.82740667
23/1/2016 22:30,0.148084246,2,387.4490209,400.1446928,101094.5047,1.650030085,38.74964242,0.056753464,2329,30.92833333
23/1/2016 23:00,0.035089812,1,388.2382784,401.7806307,101108.2217,1.588167812,44.16449362,0.056618466,902,30.94572
23/1/2016 23:30,-0.197384141,1,391.0489404,404.3651235,101107.5354,1.512930696,67.95727335,0.039020173,553,30.92333
24/1/2016 0:00,0.125986469,1,389.3491078,402.4348952,101114.4141,2.55441288,74.06105835,0.06656789,1081,30.86838667
24/1/2016 0:30,-0.224514271,1,389.7701692,402.6102752,101120.3921,2.031874141,84.62846739,0.065729106,759,30.74206
24/1/2016 1:00,-0.235500753,2,395.0849754,407.8345066,101119.8893,0.303896524,106.37357,0.083088131,71,30.70186
24/1/2016 1:30,-0.287731378,1,396.6001834,409.5010711,101097.275,0.367969686,97.75101776,0.055286015,106,30.67003333
24/1/2016 2:00,-0.461912517,1,392.6712167,404.9199512,101075.753,0.69105932,107.9112011,0.068052594,207,30.64111
24/1/2016 2:30,0.060195228,1,394.4249595,406.6559791,101034.2941,0.204278955,172.9504172,0.026863713,105,30.64545
24/1/2016 3:00,-0.461678178,1,391.1329948,402.9405307,101012.3369,0.203756286,138.5827584,0.063639438,40,30.61862667
24/1/2016 3:30,-0.394092783,1,386.7174798,397.857372,100988.5753,0.905900357,100.2561496,0.068104074,294,30.55759333
24/1/2016 4:00,-0.393299636,1,388.3756418,399.3279939,100949.3709,0.642825151,108.7658101,0.06408815,220,30.45755333
24/1/2016 4:30,-0.33709026,1,388.2841509,399.0798067,100930.0199,0.680851763,103.6468859,0.061055974,218,30.47378333
